Unnamed: 0,years,company,title,contents,link
4,2020.05.01.,연합뉴스,"코로나19 신규확진 9명, 총 1만774명…해외유입 8명·국내 1명(종합)","격리해제 9천72명·완치율 84.2%…사망 1명 늘어 248명·치명률 2.3%[연합뉴스TV 제공]    (서울=연합뉴스) 김잔디 기자 = 1일 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 9명 늘어났다. 해외유입 사례가 8명, 국내 지역사회 발생이 1명이다.    중앙방역대책본부는 이날 0시 기준 코로나19 확진자가 전날 0시보다 9명 늘어나 총 1만774명으로 집계됐다고 밝혔다.     신규 확진자 9명 중 8명은 해외 유입 사례다. 이 중 4명은 공항 검역 과정에서 확인됐다. 나머지는 서울에서 1명, 인천에서 1명, 경기에서 2명 등 지역사회로 돌아간 상태에서 '양성' 판정을 받았다.     국내에서 발생한 사례는 경북에서 보고된 1명이다.     부산, 대구, 광주, 대전, 울산, 세종, 강원, 충북, 충남, 전북, 전남, 경남, 제주 등에서는 신규 확진자가 나오지 않았다.     이날 0시 기준 코로나19 확진자 중 사망자는 누적 248명이다. 전날 경기도 명지병원에서 입원 치료 중이던 확진자 1명이 사망했다.     국내 평균 치명률은 2.3%다. 단 고령일수록 치명률이 가파르게 높아지는 경향을 보인다. 연령대별 치명률은 60대 2.60%, 70대 10.58%, 80세 이상 24.28% 등이다.     완치해 격리 해제된 확진자는 13명이 늘어 총 9천72명이 됐다. 국내 완치율은 84.2%다. 현재 격리 상태에서 치료 중인 확진자는 1천454명이다.     이날 0시까지 지역별 누적 확진자 수는 대구 6천852명, 경북 1천366명, 경기 678명, 서울 634명 등이다.     성별로는 여성이 6천418명(59.57%)으로 남성 4천356명(40.43%)보다 많다. 단 치명률은 남성이 2.98%로 여성(1.84%)에 비해 높은 편이다.     연령별로는 20대가 2천957명(27.45%)으로 가장 많고 50대가 1천956명(18.15%)으로 그다음이다. 40대 1천429명(13.26%), 60대 1천348명(12.51%), 30대 1천159명(10.76%) 순이다.     지금까지 코로나19 진단검사를 받은 사람은 총 62만3천69명이다. 이 중 60만3천610명이 '음성'으로 확인됐다. 8천685명은 검사 중이다.     중앙방역대책본부는 매일 오전 10시께 그날 0시 기준으로 코로나19 일별 환자 통계를 발표하고 있다.     jandi@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011582898
5,2020.05.01.,한경닷컴,[종합] 코로나 확진자 9명 증가…8명은 해외 유입,"서울 중구 국립중앙의료원 선별진료소 앞이 한산한 모습을 보이고 있다. 연합뉴스국내 신종 코로나바이러스 감염증(코로나19) 확진자가 9명 늘었다. 이 가운데 8명은 해외 유입 사례다.1일 중앙방역대책본부에 따르면 이날 0시 기준 코로나19 확진자는 전날 0시보다 9명 늘어난 1만774명으로 집계됐다. 신규 확진자 9명 가운데 국내 발생 사례는 1명뿐이다. 8명은 해외에서 유입됐다.해외 유입 8명 가운데 4명은 공항 검역 과정에서 확인됐다. 나머지 4명은 지역사회로 돌아간 이후 양성 판정을 받았다. 서울 1명, 인천 1명, 경기 2명 등이다. 국내 발생 사례는 경북 1명이다. 나머지 지역에선 신규 확진자가 나오지 않았다.코로나19로 인한 사망자는 누적 248명이다. 전날 경기 명지병원에서 입원 치료중이던 확진자 1명이 사망했다. 국내 평균 치명률은 2.3%로 나타났다. 고령자일수록 가파르게 높아지는 경향이 나타났다. 연령대별 치명률은 60대 2.60%, 70대 10.58%, 80세 이상 24.28% 등이다.완치해 격리 해제된 확진자는 9072명으로 집계됐다. 전날보다 13명이 증가했다. 국내 완치율은 84.2%다. 격리 상태에서 치료중인 환자는 1454명이다.누적 확진자는 여성이 남성보다 많았다. 여성이 6418명(59.57%)으로 남성 4356명(40.43%)보다 2000명가량 많은 수준을 보였다. 연령별로는 20대가 2957명(27.45%)으로 가장 많았다. 50대 1956명(18.15%), 40대 1429명(13.26%), 60대 1348명(12.51%), 30대 1159명(10.76%) 순을 보였다.코로나19 진단검사를 받은 사람은 모두 62만3069명으로, 이 가운데 60만3610명이 음성 판정을 받았다. 8685명은 검사 중이다.한경닷컴 뉴스룸 open@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=015&aid=0004333488
9,2020.05.01.,헤럴드경제,코로나19 신규 확진자 9명 '해외 8명·경북 1명',"해외유입 8명 중 4명은 공항서 확인전날 72명 지역발생 0명 기록 → 이날 다시 1명[헤럴드경제=정경수 기자] 1일 국내 코로나19 확진자는 전날보다 9명 증가한 것으로 집계됐다. 이 중 8명은 해외 유입 사례고, 전국의 지역에서 발생한 환자는 1명을 기록했다.중앙방역대책본부(방대본)는 이날 0시 기준 코로나19 확진자가 전날 0시보다 9명 늘어나 총 1만774명을 기록했다고 밝혔다.방대본 발표일 기준으로 일일 신규 확진자 수는 18일에 18명으로 10명대로 감소한 뒤 19일부터 이날까지 12일째 4~14명을 기록하는 안정적인 추세를 이어갔다. 전날에는 4명으로 줄어 31번 환자가 발생한 2월 18일 이후 72일 만에 최저치를 기록한 바 있다.신규 확진자 9명 중 8명은 모두 해외 유입 사례다. 이 중 4명은 공항 검역 과정에서 확인됐고, 나머지는 서울과 인천에서 각 1명씩, 경기에서 2명이 확진됐다. 국내서 감염된 사례는 경북 1명에 그쳤다. 이날 0시 기준 코로나19 확진자 중 사망자는 누적 248명이다. 전날 1명이 사망했다.치명률은 평균 2.30%이지만 60대에 2.60%, 70대 10.58%, 80세 이상 24.28% 등으로 고령일수록 급격히 높아진다.완치해 격리 해제된 확진자는 전날 13명이 늘어 총 9072명이 됐다. 현재 격리 치료를 받는 환자 수는 1454명으로 5명이 줄었다.방대본은 매일 오전 10시께 그날 0시 기준으로 코로나19 일별 환자 통계를 발표하고 있다.kwater@heraldcorp.com▶[디;콘] 우리동네 젠트리피케이션 위험도는?▶코로나19 현황보기 ▶전국 농수축산물 소비 캠페인 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001668741
46,2020.04.30.,연합뉴스,"코로나19 집단면역 조사한다…당국 ""국민영양조사 통해 확인""(종합)","환자 많았던 대구·경북 지역에선 별도 조사 검토(서울=연합뉴스) 신선미 기자 = 방역당국이 신종 코로나바이러스 감염증(코로나19)의 국내 전파 규모를 확인하기 위한 '인구면역도' 조사를 국민영양조사를 통해 진행하기로 했다. 코로나19 환자가 많이 발생한 대구·경북에서는 면역도 검사가 별도 시행될 것으로 보인다.브리핑하는 권준욱 부본부장[연합뉴스 자료 사진]    권준욱 중앙방역대책본부 부본부장은 30일 충북 오송 질병관리본부에서 열린 정례 브리핑에서 ""효과적인 방역 대책을 수립하기 위한 목적으로 코로나19 지역사회 감염 동향과 집단면역을 확인할 계획""이라고 밝혔다.    인구면역도 조사는 감염증에 걸린 뒤 면역이 생긴 인구가 얼마나 되는지를 파악하기 위해 수행한다. 코로나19의 경우 인구의 60% 이상이 감염증에 걸리면 '집단면역'이 형성된다고 알려졌다. 면역도 조사 결과는 전체 감염자 중 사망자의 비율을 파악하는 데 활용할 수도 있다.    인구면역도는 국민 중 얼마나 많은 사람에게 바이러스를 무력화하는 항체가 형성됐는지 여부로 평가한다.    권 부본부장은 ""전체 국민을 대표할 수 있는 표본을 선정하는 방법의 하나로, 국민건강영양조사에서 확보되는 혈액을 활용하겠다""는 구체적인 방안도 제시했다.    방역 당국에 따르면 국민건강영양조사가 진행 중이고, 조사에서 혈액샘플 수집도 시작된 상황이다.     국민건강영양조사 대상자는 약 1만 명이다. 조사 대상자의 동의를 받아야 확보한 혈액을 검사에 이용할 수 있는데, 이 중 70% 정도가 참여할 수 있을 것으로 보인다는 게 권 부본부장의 설명이다.    국내에서는 신천지대구교회와 관련해 대구·경북 지역에서 많은 코로나19 확진자가 발생한 만큼, 방역당국은 이 감염병 특별관리지역에서 우선 항체검사를 시행할 방침이다.    권 부본부장은 ""전문가들과 논의해, 시약을 선정하고 신속하게 진행하도록 하겠다""고 밝혔다.    그는 또 ""항체 검사 중에는 신속 진단키트보다는 연구실에서 이용하는 ELISA(효소 면역 검지법)를 고려하고 있다""고 덧붙였다.     방역당국이 추진하려는 인구면역도 조사에 대해, 앞서 전문가들은 검사 방법의 정확도를 높인 뒤 조사를 시행해야 한다는 입장을 밝힌 바 있다.    오명돈 중앙임상위원회 위원장은 29일 국립중앙의료원에서 기자회견을 열어 ""신뢰도가 높고 정확한 항체 검사법을 확립한 뒤, 인구면역도 조사를 시행하는 것이 맞다""고 말했다.    오 위원장은 ""현재 개발된 항체 검사법은 신뢰도와 정확도가 만족스럽지 않은데 이를 해결해야 한다""고 덧붙였다.신종 코로나바이러스 감염증(코로나19) (PG)[장현경 제작] 일러스트    sun@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011582082
48,2020.04.30.,디지털타임스,코로나19 ‘집단면역’ 조사한다…“대구·경북 우선 검토”,"당국 “국민영양조사 통해 확보된 혈액 활용 계획”바이러스 무력화하는 항체 형성 여부로 평가정부가 신종 코로나바이러스 감염증(코로나19)의 국내 전파 규모를 확인하기 위한 집단면역 조사에 나선다.  권준욱 중앙방역대책본부 부본부장은 30일 충북 오송 질병관리본부에서 열린 정례 브리핑에서 ""효과적인 방역 대책 수립을 위해 코로나19 지역사회 감염 동향과 집단면역을 확인할 계획""이라고 밝혔다.인구면역도 조사는 감염증에 걸린 뒤 면역이 생긴 인구가 얼마나 되는지를 파악하기 위해 수행한다. 코로나19의 경우 인구의 60% 이상이 감염증에 걸리면 '집단면역'이 형성된다고 알려졌다. 면역도 조사 결과는 감염자 중 사망자의 비율을 파악하는 데 활용할 수도 있다. 인구면역도는 바이러스를 무력화하는 항체가 형성됐는지 여부로 평가한다. 권 부본부장은 ""전체 국민을 대표할 수 있는 표본을 선정하는 방법의 하나로, 국민건강영양조사에서 확보되는 혈액을 활용할 계획""이라고 말했다. 대구·경북 지역에서 많은 코로나19 확진자가 발생한 만큼 이 지역을 대상으로 우선 항체검사를 실시할 방침이다.권 부본부장은 ""전문가들과 논의해, 시약을 선정하고 신속하게 진행하도록 하겠다""고 밝혔다. 김수연기자 newsnews@dt.co.kr권준욱 중앙방역대책부본부장(국립보건연구원장)이 국내 코로나19 발생 100일째인 28일 오후 충북 청주시 질병관리본부에서 국내 발생현황 및 확진환자 중간조사 결과 등 정례브리핑을 하고 있다. 연합뉴스     디지털타임스 채널 구독 / 뉴스스탠드 구독디지털타임스 홈페이지 바로가기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002595985
49,2020.04.30.,연합뉴스,"코로나19 '집단면역' 조사한다…당국 ""국민영양조사 통해 확인""","환자 많았던 대구·경북 지역 우선 검토(서울=연합뉴스) 신선미 기자 = 방역당국이 신종 코로나바이러스 감염증(코로나19)의 국내 전파 규모를 확인하기 위한 '인구면역도' 조사를 시행하기로 했다. 브리핑하는 권준욱 부본부장[연합뉴스 자료 사진]    권준욱 중앙방역대책본부 부본부장은 30일 충북 오송 질병관리본부에서 열린 정례 브리핑에서 ""효과적인 방역 대책을 수립하기 위한 목적으로 코로나19 지역사회 감염 동향과 집단면역을 확인할 계획""이라고 밝혔다.    인구면역도 조사는 감염증에 걸린 뒤 면역이 생긴 인구가 얼마나 되는지를 파악하기 위해 수행한다. 코로나19의 경우 인구의 60% 이상이 감염증에 걸리면 '집단면역'이 형성된다고 알려졌다. 면역도 조사 결과는 감염자 중 사망자의 비율을 파악하는 데 활용할 수도 있다.    인구면역도는 바이러스를 무력화하는 항체가 형성됐는지 여부로 평가한다.    권 부본부장은 ""전체 국민을 대표할 수 있는 표본을 선정하는 방법의 하나로, 국민건강영양조사에서 확보되는 혈액을 활용하겠다""는 구체적인 방안도 제시했다.     국내에서는 신천지대구교회와 관련해 대구·경북 지역에서 많은 코로나19 확진자가 발생한 만큼, 방역당국은 이 감염병 특별관리지역에서 우선 항체검사를 시행할 방침이다.    권 부본부장은 ""전문가들과 논의해, 시약을 선정하고 신속하게 진행하도록 하겠다""고 밝혔다.신종 코로나바이러스 감염증(코로나19) (PG)[장현경 제작] 일러스트    sun@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011581972
51,2020.05.01.,뉴시스,코로나19 확진자 9명 늘어 1만774명…사흘째 한자릿수 증가,"해외유입 8명·지역발생 1명 추가완치 9072명…8685명 검사 중  사망 1명 늘어 248명…치명률 2.3%[대구=뉴시스] 이무열 기자 = 국내 첫 신종 코로나바이러스 감염증(코로나19) 확진환자가 발생한지 100일째인 28일 오후 코로나19 지역거점병원인 대구 중구 계명대학교 대구동산병원에서 근무 교대를 위해 방호복을 착용한 의료진이 병동으로 들어가고 있다. 2020.04.28. lmy@newsis.com[세종=뉴시스] 변해정 구무서 기자 = 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 하루 사이 9명 늘어 1만774명이 됐다. 신규 확진자 수는 사흘 연속 한 자릿수를 유지했다. 사망자는 1명이 늘어 248명이다. 치명률은 2.3%다. 질병관리본부 중앙방역대책본부는 1일 오전 0시 기준 국내 코로나19 누적 확진자 수는 총 1만774명이라고 밝혔다. 전날 1만765명에 비해 9명 증가했다. 일일 신규 확진자 수는 지난달 29일(9명)과 30일(4명)에 이어 사흘째 한 자릿수를 유지했다. 지난달 18일(18명) 10명대로 줄어든 뒤 19일부터 이날까지 13일째 10명 안팎을 유지하고 있는 셈이다.  신규 확진자 9명 중 8명이 해외 유입 사례였다. 이 가운데 4명이 공항 검역 과정에서, 4명은 무증상 입국후 뒤늦게 지역사회에서 각각 확진됐다. 해당 지역은 모두 수도권(경기 2명, 서울 1명, 인천 1명)이다. 전체 확진자 중 해외유입 사례는 총 1073명으로 늘어났다. 내국인이 90.6%를 차지한다. 공항 검역 과정에서 450명, 지역사회에서 623명 확인됐다.신규 확진자 1명은 경북 지역에서 발생한 사례다.  국내 인구 10만명당 코로나19 발생률은 20.78명이다.사망자는 전날 대비 1명이 늘어 총 248명이다. 확진자 대비 사망자 비율인 치명률은 2.30%였다. 80세 이상 24.28%, 70대 10.58%, 60대 2.60%, 50대 0.77%, 40대 0.21%, 30대 0.17% 순이다. 완치해 격리해제 된 확진자는 13명 늘어 총 9072명이 됐다. 신규 확진자 수보다 격리해제자 수가 더 많아 격리 치료를 받는 확진자는 1454명으로 5명 감소했다. 코로나19 진단검사에서 음성 판정을 받은 인원은 총 60만3610명이다. 현재 8685명은 검사결과를 기다리고 있다.☞공감언론 뉴시스 hjpyun@newsis.com, nowest@newsis.com▶ 네이버에서 뉴시스TV 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009842603
52,2020.05.01.,뉴시스,코로나19 신규환자 9명…사흘째 한자릿수대 증가(종합),"누적 1만774명…해외유입 8명·지역발생 1명완치자 9072명…8685명 코로나19 검사 중 사망자 1명 늘어 248명…치명률 2.30%[대구=뉴시스] 이무열 기자 = 국내 첫 신종 코로나바이러스 감염증(코로나19) 확진환자가 발생한지 100일째인 28일 오후 코로나19 지역거점병원인 대구 중구 계명대학교 대구동산병원에서 근무 교대를 위해 방호복을 착용한 의료진이 병동으로 들어가고 있다. 2020.04.28. lmy@newsis.com[세종=뉴시스] 변해정 구무서 기자 = 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 하루 사이 9명 늘어 1만774명이 됐다. 신규 확진자 수는 사흘 연속 한 자릿수를 유지했다. 사망자는 1명이 늘어 248명이다. 치명률은 2.3%다. 질병관리본부 중앙방역대책본부는 1일 오전 0시 기준 국내 코로나19 누적 확진자 수는 총 1만774명이라고 밝혔다. 전날 1만765명에서 9명 증가했다. 일일 신규 확진자 수는 지난달 29일(9명)과 30일(4명)에 이어 사흘째 한 자릿수를 유지했다. 사흘 연속 한 자릿수 증가폭을 보인 것은 신천지대구교회 신도인 '31번째 환자'가 발생한 2월 18일 이후 처음이다.  지난달 18일(18명) 10명대로 줄어든 뒤 19일부터 이날까지 2주(14일)째 10명 안팎을 유지하고 있는 셈이다.  신규 확진자 9명 중 8명이 해외 유입 사례였다. 이 가운데 4명이 공항 검역 과정에서, 4명은 무증상 입국했거나 해외유입자로부터 감염돼 뒤늦게 지역사회에서 확진됐다. 해당 지역은 모두 수도권(경기 2명, 서울 1명, 인천 1명)이다. 전체 확진자 중 해외유입 사례는 총 1073명으로 늘어났다. 내국인이 90.6%를 차지한다. 공항 검역 과정에서 450명, 지역사회에서 623명 확인됐다.신규 확진자 1명은 경북 지역에서 발생한 사례다.  지역별 누적 확진자 수는 대구 6852명, 경북 1366명이다. 경기 678명, 서울 634명, 인천 94명이다. 이 밖에 충남 143명, 부산 137명, 경남 117명, 강원 53명, 세종 46명, 충북 45명, 울산 43명, 대전 40명, 광주 30명, 전북 18명, 전남 15명, 제주 13명 순이었다. 전체 확진자 중에서 여성은 6418명으로 59.57%를 차지했다. 나머지 4356명(40.43%)은 남성이다. 연령별로는 20대가 2957명(27.45%)으로 가장 많았다. 이어 ▲50대 1956명(18.15%) ▲40대 1429명(13.26%) ▲60대 1348명(12.51%) ▲30대 1159명(10.76%) ▲70대 709명(6.58%) ▲10대 590명(5.48%) ▲80세 이상 486명(4.51%) ▲0∼9세 140명(1.30%) 등의 순으로 나타났다. 국내 인구 10만명당 코로나19 발생률은 20.78명이다.사망자는 전날 대비 1명이 늘어 총 248명이다. 확진자 대비 사망자 비율인 치명률은 2.30%였다. 80세 이상 24.28%, 70대 10.58%, 60대 2.60%, 50대 0.77%, 40대 0.21%, 30대 0.17% 순이다. 완치해 격리해제 된 확진자는 13명 늘어 총 9072명이 됐다. 신규 확진자 수보다 격리해제자 수가 더 많아 격리 치료를 받는 확진자는 1454명으로 5명 감소했다. 코로나19 진단검사에서 음성 판정을 받은 인원은 총 60만3610명이다. 현재 8685명은 검사결과를 기다리고 있다.☞공감언론 뉴시스 hjpyun@newsis.com, nowest@newsis.com▶ 네이버에서 뉴시스TV 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009842626
54,2020.05.01.,노컷뉴스,코로나19 확진자 9명 늘어 1만774명…지역발생 1명,"신규확진자 8명은 해외유입, 지역발생은 1명사망자 248명으로 늘어…치명률 2.30%[CBS노컷뉴스 황영찬 기자](사진=연합뉴스)국내 코로나19 신규 확진자가 1일 0시 기준 전날보다 9명 늘어난 1만 774명으로 집계됐다. 신규 확진자 중 8명은 해외에서 유입된 환자며, 지역발생은 1명이다.중앙방역대책본부에 따르면, 1일 0시 기준 국내 누적 확진자 수는 모두 1만 774명이다.사망자는 전날보다 1명이 증가해 248명으로 집계됐다. 치명률은 2.30%다. 격리해제는 13명이 증가해 9072명으로 집계됐다. 완치율은 84.2%다. 나머지 1454명이 현재 격리 돼 치료를 받고 있는 상황이다.지역사회 신규 확진자는 경북에서만 1명이 발생했다. 해외유입 환자는 검역과정에서 4명이 확인됐으며, 경기에서 2명, 서울과 인천에서 각각 1명이 발견됐다.▶ 코로나19 대유행 관련기사 모음▶ 클릭 한 번이면 노컷뉴스 구독!▶ 보다 나은 세상, 노컷브이와 함께techan92@cbs.co.kr저작권자 ? CBS 노컷뉴스 무단전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=079&aid=0003355465
56,2020.05.01.,donga.com,‘코로나19’ 국내 확진자 9명 늘어 총 1만774명…지역서 1명 추가,"국내 신종 코로나바이러스 감염증(코로나19) 확진자 9명이 추가로 발생했다. 질병관리본부 중앙방역대책본부는 1일 0시 기준 전날 0시보다 확진자 9명이 늘어 총 누적 확진자는 1만 774명이라고 밝혔다. 신규 확진자 9명 중 8명은 해외 유입 사례로, 서울 1명, 인천 1명, 경기 2명, 검역 4명이다. 지역발생 사례는 1명으로 경북에서 나왔다. 격리해제 환자는 전날보다 13명 증가해 총 9072명이 됐다, 현재 격리돼 치료 중인 환자는 1454명이다. 사망자는 1명 늘어 모두 248명이 됐다. 김혜란 동아닷컴 기자 lastleast@donga.com▶ 네이버에서 [동아일보] 채널 구독하기▶ 집 볼 때 쓰는 메모장 '집보장'ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=020&aid=0003283925
